,fsq_id,popularity,price,rating
29,4c28d4e13492a59315f6b728,0.9332567642495375,1.0,5.8
30,4bd5e38d7b1876b09c908b86,0.3144682952739946,1.0,
31,4db2ac704159ca03c9068626,0.6696036268585087,1.0,
32,4ae8c18df964a52002b221e3,0.9878460169321734,1.0,5.8
33,4b3caee6f964a520278625e3,0.9403716318533601,1.0,5.5
34,4da5e8be4df024212d52623e,0.585487906588824,1.0,
35,504b5dafe4b0c450c251b36c,0.8771811705285131,1.0,
36,4ad10ea1f964a52055dc20e3,0.5127713504270318,1.0,
37,4cf8f595466b6ea8b166648b,0.5091323775399424,1.0,
38,4ba628d5f964a520083839e3,0.8756202794693903,1.0,
39,51aa404f498e6d7f20f364f6,0.9061811285941264,1.0,5.0
40,5473c010498e00c506b4c313,0.9140694526630665,1.0,8.6
41,4ac518c3f964a5203ca420e3,0.9874709371403544,2.0,8.3
42,4ad20d0cf964a52010df20e3,0.9825180201378243,1.0,8.4
43,4ac518c3f964a52041a420e3,0.9796152287054855,1.0,8.2
44,4ad4dc51f964a5204bfc20e3,0.9957529785062972,2.0,7.4
45,4b634d25f964a520b0702ae3,0.9888105078254225,1.0,7.8
46,4addfc9ef964a520156721e3,0.9736558864230435,1.0,7.3
47,4b0c2752f964a520f83723e3,0.9882094482832529,1.0,7.4
48,4afb51dff964a520e41c22e3,0.9944530125197442,1.0,7.2
49,4ad84d83f964a520fe1021e3,0.9405836334748231,1.0,7.2
50,4b8e9757f964a520a22a33e3,0.9737071395622982,1.0,7.0
51,508c12fae4b0772b58a73128,0.9804259601809702,,7.1
52,4b84239ef964a5202a2331e3,0.9740286365267146,2.0,7.2
53,566af633498eadbfb1b6ec53,0.9604372358716062,1.0,7.1
54,4ac518bef964a5201aa320e3,0.9414479477777105,1.0,6.7
55,4ac518bcf964a52069a220e3,0.9918926852451531,1.0,6.8
56,4ac518bcf964a52097a220e3,0.9759436401843249,1.0,7.0
57,4afd6abff964a520b62722e3,0.9971554507713597,1.0,7.0
58,4aeb7215f964a52025c221e3,0.9897074377623811,1.0,6.4
59,4b674815f964a520a3452be3,0.9648030714608542,1.0,6.6
60,4b50c706f964a520063227e3,0.9444369376715233,1.0,6.4
61,4b6099c3f964a52094ef29e3,0.977369409330867,1.0,6.2
62,4fac0383e4b05cb200c3fda4,0.9645398167001366,1.0,6.7
63,4b3a03cff964a520456025e3,0.9529635962930002,1.0,6.3
64,4b3e86b0f964a520759e25e3,0.8890322941371068,1.0,5.7
65,4ad8b72ef964a520ee1321e3,0.9180252631382763,1.0,6.1
66,4b3a6128f964a520fb6525e3,0.9452639769640436,1.0,6.4
67,4ad8c1c7f964a520651421e3,0.9896491955586825,1.0,6.3
68,4bb22b27f964a5209cbf3ce3,0.9918740477399696,2.0,5.9
69,5bef0cf6780eee002ce87166,0.9689196304182722,1.0,
70,4ad0fbbdf964a520b5db20e3,0.9794405020943896,2.0,5.9
71,4b38e0aaf964a520835125e3,0.9202035215566045,1.0,6.0
72,4b8d5733f964a520b0f532e3,0.5342044813881214,1.0,
73,4b2e9f75f964a520c7e324e3,0.9787066503277871,1.0,5.3
74,51ba253f498e875047c204cc,0.6166824308898011,1.0,
75,5363e078498edd00c571a622,0.9823549419674682,1.0,9.0
76,4ac518c5f964a520e2a420e3,0.9531266744633563,2.0,8.3
77,4cb5ee61f6616dcbfe42db08,0.8852954743478038,1.0,7.4
78,5b5218ee835c9a00390ed6f2,0.9665247110021853,1.0,7.7
79,4ac518c5f964a520c4a420e3,0.9755918572739853,2.0,7.5
80,4e31db1fa809189f7a22b81a,0.969140950792327,1.0,7.2
81,4ada41e3f964a5209a2021e3,0.8955274646935761,1.0,6.9
82,4ac518e8f964a52098ab20e3,0.9747927742392404,1.0,6.4
83,4b6de492f964a52077992ce3,0.9586293978688013,2.0,6.7
84,52f51ceb498eafff7e3061b7,0.24025607932122206,1.0,6.8
85,4b4ee026f964a520a9f626e3,0.987911248200316,1.0,5.4
86,54d927e3498eb8302660c1a1,0.8108572786446806,1.0,
87,4bc2232d461576b050e97c32,0.9860288601767767,2.0,5.6
88,4dd97656d4c05d50971b5fd4,0.8559949865111056,1.0,
89,51783718e4b01ba111d476f6,0.07854543590794937,1.0,
90,4c5dbb137735c9b67cf38f72,0.2765293237847182,1.0,
91,4bd2f798046076b086d97471,0.1486014882047889,1.0,
92,55db3cd1498e500ec06650ee,0.836663234259462,1.0,
93,608c380133f13821129d809e,0.9302468071623933,1.0,
94,4b9bc2e7f964a5202c2236e3,0.9576485991585166,1.0,5.2
95,4bc8cee792b376b0673f523a,0.9610988673056224,1.0,7.7
96,4df25a25d1649c8a28dec4a5,0.9536345464796082,1.0,7.4
97,4b294b15f964a5206f9c24e3,0.9429529263212826,1.0,6.1
98,4b5b6d7bf964a52041fd28e3,0.2161274991729607,1.0,
99,4ac518c5f964a520a3a420e3,0.9648822808578844,1.0,
100,4e2f2a62c65b80dfd83e3d7e,0.4925729541843529,1.0,
101,4adba164f964a520892921e3,0.9094333732486569,1.0,
102,4c8b9cc13dc2a1cd8cb0b732,0.7918516827337493,1.0,
103,4f64ef0fe4b0777dfcdc2052,0.031168897731349683,1.0,
104,60cd1824dbc9365fece3455d,0.9829629905740818,1.0,
105,4ad20d96f964a52011df20e3,0.9827393405118791,2.0,7.9
106,51f1745d498e766a81a58b41,0.9765586778553823,1.0,7.3
107,4afa7bebf964a520f41722e3,0.97800075481896,1.0,7.1
108,4c12391577cea593a299cc60,0.9597662856849982,1.0,7.3
109,4bae403cf964a52090983be3,0.9686330787760751,2.0,6.2
110,509fdd64e4b01718b36b7a39,0.8857474338485051,1.0,
111,4ac518bef964a52010a320e3,0.9932439043709609,2.0,8.2
112,59d77aa1029a552c5f80b296,0.947891865194925,,7.9
113,4ac518bef964a520faa220e3,0.9933324325205828,1.0,7.5
114,5a283f824f0e581478f1e5ee,0.9475237744675498,1.0,7.3
115,4ac518c1f964a520e2a320e3,0.9540771872277177,1.0,6.9
116,4c07de0d708c2d7f0da0ca63,0.994164131189399,2.0,6.5
117,4b43bb69f964a520e3e725e3,0.9430065091486853,1.0,6.3
118,4ad89b5ff964a520c81221e3,0.9552979438172406,1.0,5.7
119,4ffc0faf64a48317fd8ac5cc,0.8943929065655272,1.0,
120,4bf686f394b2a593e092adee,0.9476752041971662,1.0,5.6
121,4b744df5f964a520e3d32de3,0.9357798165137615,1.0,5.2
122,4ac518bef964a520ffa220e3,0.9699563416441075,1.0,7.2
123,4ac518c5f964a520afa420e3,0.9549717874765284,3.0,7.4
124,4ada5f87f964a520fc2121e3,0.9184329585641666,1.0,6.9
125,4ba28b8df964a520c30238e3,0.9565722832341663,1.0,6.0
126,4b74769bf964a52023de2de3,0.9786204518663132,1.0,6.3
127,4b0c4f86f964a520f13a23e3,0.9588250916732286,1.0,5.8
128,4cc707f30a8c95218e16bda6,0.09775138499960395,1.0,
129,5112b735e4b00ee93b8ae1c3,0.9831843109481365,2.0,6.0
130,4af49568f964a52010f421e3,0.9721392594387316,3.0,6.0
131,4c1905d2f551ef3bd11d4768,0.9521947992041785,1.0,5.7
132,5b881fa598fbfc002c368d32,0.5632906379152087,1.0,
133,4c87aaf9821e9eb0ebcc8d89,0.9928525167621062,2.0,5.7
134,4ad9f6ddf964a520751c21e3,0.9429505966331347,1.0,4.8
135,4ae83bfef964a52047ae21e3,0.9612759236048662,2.0,8.5
136,4ad870d4f964a520661121e3,0.951169736419083,1.0,8.0
137,4c5434e8a724e21e447800f6,0.8471072262266973,1.0,
138,4c544f5ba724e21eda772ef6,0.8644401060474045,1.0,
139,4b6728c9f964a520823e2be3,0.964181044725353,1.0,8.4
140,50955321498e4ddf6826dede,0.9087927090079722,1.0,6.8
141,4bb4f358c29a95219dffa735,0.9621821722944167,1.0,7.7
142,4ad06911f964a520fcd720e3,0.966408226594788,1.0,6.9
143,4bf570012c6b76b05180a18c,0.9593958652694751,1.0,5.8
144,4b76dc75f964a520ff642ee3,0.18251708826256519,1.0,
145,4b6c2ae4f964a5204a272ce3,0.9608076562871294,1.0,8.3
146,4b719a70f964a5206e502de3,0.97522376654661,1.0,8.3
147,4ae5d12df964a52041a221e3,0.9889805750602224,1.0,7.2
148,4d44995a1911a09363e9d9d8,0.9278076236714954,1.0,7.2
149,4b8ed000f964a520af3833e3,0.9745854319940733,2.0,7.8
150,4bddbc3a587b2d7f9ddb5409,0.9577790616948015,1.0,7.0
151,4ba15675f964a520fead37e3,0.9514562880612801,1.0,7.3
152,4b4a47e0f964a520218226e3,0.9588856635650752,1.0,6.5
153,4db5701d5da3a76f445106e0,0.4373989497765829,1.0,6.1
154,4efe10a79adffb90cb4f67f4,0.907665139944367,1.0,
155,4b5af814f964a520c7dc28e3,0.9709650966121675,1.0,7.0
156,4ac518bef964a520fba220e3,0.9576835444807358,1.0,7.3
157,4d274242b818a35d5ce1898a,0.9422936245754143,1.0,6.6
158,4b506e8df964a5201b2327e3,0.9934232903583526,1.0,6.9
159,4b23a398f964a520815724e3,0.9305916010082891,1.0,6.7
160,4ad365d0f964a52026e420e3,0.9386499923120291,1.0,6.0
161,58e496c8084be55ed667c347,0.8889134800415617,1.0,
162,4af0bf5cf964a520d0de21e3,0.985008456767977,1.0,7.7
163,51618649e4b006e8fd68fe21,0.911446223808481,1.0,
164,5371f980498e188cd0583009,0.9651711621882295,2.0,7.5
165,4b8fecb7f964a520e96933e3,0.8743179837946893,1.0,7.5
166,4bd4314a9854d13a372cff4d,0.9817049589741917,1.0,6.9
167,4ec93e9de5fa232a773f0285,0.013971139823223263,1.0,
168,4ac518c5f964a520c6a420e3,0.9700891338685403,1.0,8.1
169,4b462efbf964a5205a1926e3,0.9682976036827711,1.0,8.2
170,4acfc3a3f964a520d4d520e3,0.9656161326244869,1.0,7.5
171,5b6f348e1ffe97002cc9eccf,0.9780147329478476,1.0,8.3
172,4ad716c8f964a520a30821e3,0.9502751361702723,1.0,7.7
173,4b7828bdf964a52000b92ee3,0.9781917892470914,1.0,6.2
174,4b648fadf964a520c8bd2ae3,0.863030644717898,1.0,
175,4cd5910a67c7236a56921377,0.49220020408068177,1.0,
176,4bb4ec9beb6dd13a068496e4,0.9374828185499089,1.0,
177,4b96b7cdf964a520fedf34e3,0.9428690575479566,1.0,5.1
178,4bbf6093b083a593fb4fa3e9,0.38207584532734445,1.0,5.1
179,4ac518baf964a520d5a120e3,0.9896468658705345,2.0,8.2
180,4ac518bff964a52024a320e3,0.9844912659991334,2.0,8.6
181,4ac518bef964a52010a320e3,0.9932439043709609,2.0,8.2
182,4ac518c3f964a5203da420e3,0.9429203106872114,1.0,7.1
183,4b3cb4c9f964a5205c8625e3,0.9816001230075342,1.0,6.8
184,4b1311e3f964a520b19323e3,0.9506059518872804,1.0,6.5
185,4c07de0d708c2d7f0da0ca63,0.994164131189399,2.0,6.5
186,4b20dd29f964a520fc3424e3,0.8695095074573318,1.0,6.3
187,4ac518c3f964a5203fa420e3,0.9395259550556563,1.0,6.2
188,4b05a395f964a52005e022e3,0.8861784261558747,1.0,5.8
189,527a8d1911d2afc1ab5c8d4b,0.8955204756291323,1.0,6.2
190,4ac518c3f964a52040a420e3,0.9049510532520116,1.0,6.0
191,4b3f74fbf964a5202ca725e3,0.9217178188527684,1.0,5.9
192,4ad63f34f964a520020621e3,0.8525074433536327,1.0,5.6
193,4bd821dee914a593d77752fa,0.8519180322522028,1.0,
194,4ad84c77f964a520fc1021e3,0.8761281514856422,1.0,5.1
195,4b2fe171f964a520e1f124e3,0.9662288406073963,1.0,8.1
196,4bc20cf2920eb7134b881b2c,0.9646539714193858,1.0,6.9
197,4bb63f21f562ef3b70da2f97,0.9716896296261782,1.0,6.0
198,4ba4f655f964a52029c938e3,0.9197352542388676,,5.4
199,4b228701f964a5205c4824e3,0.9778423360248997,1.0,7.1
200,4be1d60ea145c928a7bc4e80,0.9888361343950499,1.0,
201,4ada5bc6f964a520cd2121e3,0.9572688599904017,1.0,7.8
202,4b1d379ef964a520260d24e3,0.9512279786227815,1.0,7.4
203,5081881fe4b029049227a241,0.5442361185531704,1.0,6.9
204,4af06e30f964a520f4db21e3,0.995170556469311,2.0,7.2
205,4aec421af964a520b5c521e3,0.9665503375718126,1.0,6.9
206,4acf1a14f964a5206ad220e3,0.9701333979433513,1.0,6.5
207,4b9ebbf5f964a52092fd36e3,0.9426267699805704,1.0,6.3
208,4ac5e10af964a52087b220e3,0.965860749880021,2.0,6.4
209,4ad718fbf964a520ad0821e3,0.9747857851747965,2.0,6.2
210,5d227204dbde110025467017,0.8609898379002987,1.0,
211,4aedb71ff964a5204ece21e3,0.9711794279217784,1.0,6.2
212,4ada5b5ff964a520c72121e3,0.9315304653319106,1.0,6.2
213,4aeec709f964a52040d421e3,0.9636708430209532,1.0,6.0
214,4af4f4fdf964a520adf721e3,0.9859799367256699,1.0,5.6
215,4beebce7d355a593473b0b60,0.08515942055996384,1.0,
216,4b9ce814f964a520ad8136e3,0.10150917198223845,1.0,
217,4ad61c70f964a520250521e3,0.11444127089147847,1.0,
218,4ac5e142f964a52088b220e3,0.9118935239328864,1.0,5.1
219,4aef49d9f964a52041d721e3,0.9837294579747555,1.0,7.1
220,4b7c38ddf964a52079852fe3,0.9465686023268925,1.0,5.9
221,57f540f1498e052d698d84c4,0.9740169880859748,1.0,8.0
222,4ad9e432f964a520a31b21e3,0.9314279590534011,1.0,7.5
223,4c07ac0f8a81c9b6b98a2790,0.9882490529817679,1.0,6.5
224,50e83ec8e4b07c15b77a807c,0.8614650942824793,1.0,
225,4cd5513689eb6dcba8c6271e,0.9633586648091287,1.0,
226,5013145ee4b0befd12bc7165,0.9646190260971667,1.0,
227,4aef49d9f964a52041d721e3,0.9837294579747555,1.0,7.1
228,4b7c38ddf964a52079852fe3,0.9465686023268925,1.0,5.9
229,539a0fdb498ef219412fe560,0.10405552112794181,1.0,
230,4ad374f0f964a52081e420e3,0.9465779210794844,1.0,8.5
231,4acefe60f964a52038d220e3,0.9547714342958051,1.0,8.1
232,50bbc333e4b0c379f50c7800,0.5569865017868708,1.0,
233,5d0a80d6a35f460025affc59,0.9752214368584621,1.0,
234,581ce2223c94c10b923fae44,0.9861989274115767,1.0,7.9
235,4bdde498ffdec92807dbe6a1,0.9485441778763495,,7.6
236,4e2890dc52b1c37d35c3660b,0.9769989889153438,1.0,7.0
237,4c0bf2f0009a0f4745dfebbf,0.9819146309075067,1.0,5.9
238,4c016bbff7ab0f47301616b6,0.8599438079218715,1.0,
239,4b43c55df964a52041e925e3,0.9259811481635069,1.0,7.4
240,4ac518bdf964a520cfa220e3,0.9956900769263026,1.0,6.9
241,4ac518bdf964a520cca220e3,0.9734368957371367,1.0,5.7
242,5d9a1c4274a03a0008ce7c3f,0.9848500379739168,1.0,
243,4db2f5726e8179a9135de531,0.7879098503874271,1.0,
244,4bf80ae5508c0f4787333e31,0.9361432478648408,1.0,5.4
245,4ba51efbf964a52027e038e3,0.42417098047255397,1.0,
246,4ac518bdf964a520cba220e3,0.9761276855480125,1.0,5.5
247,4ace2bb3f964a520d1ce20e3,0.9914453851207478,2.0,7.9
248,4b4a1978f964a5208b7a26e3,0.9544592560839806,1.0,7.5
249,5891b1d9cc5b6a7ca7058b26,0.9673843659287767,1.0,6.9
250,4b0d9700f964a520ba4b23e3,0.15714911401959733,1.0,
251,55214760498e1093805964cc,0.6255142786586587,1.0,
252,4d03c6928620224b7204a540,0.9435609749278961,1.0,5.8
253,59d2c33b112c6c4d6b586f40,0.9126110678824533,,
254,4c87888af554236a1068cd55,0.8659147986450534,1.0,
255,4b9694e6f964a52057d634e3,0.9821289622171177,1.0,8.0
256,4c0bd246a1b32d7fb9899bf0,0.9236071959407514,1.0,6.8
257,4d3b0ba6039eb60c0157f19c,0.9589206088872944,1.0,6.3
258,4f569395e4b06f3517a9b5b0,0.9698398572367103,1.0,
259,4b462efbf964a5205a1926e3,0.9682976036827711,1.0,8.2
260,4eac7953cc21b06a5736bc9a,0.96556720917338,2.0,8.1
261,4ac518c5f964a520c6a420e3,0.9700891338685403,1.0,8.1
262,4acfc3a3f964a520d4d520e3,0.9656161326244869,1.0,7.5
263,4b7828bdf964a52000b92ee3,0.9781917892470914,1.0,6.2
264,4bb4ec9beb6dd13a068496e4,0.9374828185499089,1.0,
265,4b6dffe3f964a52055a22ce3,0.9566864379534156,1.0,5.8
266,4ad86c31f964a5204e1121e3,0.9716849702498823,1.0,8.1
267,4e57e069d22d61e8f3408e62,0.9842559674961909,2.0,8.3
268,4ad011bef964a52080d720e3,0.9802186179358031,2.0,8.7
269,4ada4318f964a520a42021e3,0.9862804664967547,2.0,7.9
270,4ee61a462da504839760f91a,0.9956784284855629,1.0,7.8
271,4ad4f77af964a520040121e3,0.9647122136230845,1.0,7.5
272,4b1a1fbaf964a520a7e723e3,0.9739820427637557,1.0,7.6
273,4cec1c920f196dcb70c55bae,0.984463309741358,2.0,7.1
274,4ba93cc0f964a52003173ae3,0.9131142805224093,1.0,7.2
275,4bfed4a24e5d0f475b3a7d1f,0.9887452765572801,1.0,6.9
276,4bae8164f964a52091ba3be3,0.9838389533177089,1.0,6.8
277,4ac518bcf964a52081a220e3,0.979135312947009,1.0,6.5
278,4b994269f964a520516e35e3,0.9928385386332186,1.0,6.5
279,4ada427ef964a520a02021e3,0.9639201196527832,,5.7
280,4ccc7ea6aa25a35d315c150f,0.17448432352845247,1.0,
281,4bed9e3b9868a59373ab5d46,0.9376342482795254,1.0,6.1
282,4b62e64ef964a520ef572ae3,0.19092726247664488,1.0,
283,50ddd19fe4b0eb1fd7b12261,0.8755946528997628,1.0,
284,4bed6b249868a59397535d46,0.9872426277018558,2.0,6.8
285,4afb317bf964a520f51b22e3,0.9759879042591358,1.0,5.8
286,5802a69cd67cb63bf31f71de,0.8284487538498096,1.0,5.6
287,4acf71fbf964a520b9d320e3,0.6018166908177671,1.0,5.2
288,4fdb8783e4b0c183ab78edb1,0.908548091752438,1.0,
289,5c0965d132b61d002c650ae5,0.9844702988058018,1.0,8.0
290,4d55a3e396ed548198180b70,0.9427129684420443,1.0,6.6
291,53010a64498ef4e3a7f5f91a,0.9480968777519442,1.0,
292,563d2bf8cd10bb44c2afc90e,0.6973525423886758,1.0,
293,4ace246df964a520a9ce20e3,0.9731223878371641,1.0,7.9
294,4ad07825f964a52021d820e3,0.9760368277102427,1.0,6.8
295,60771f576636595536baeec7,0.9749115883347855,1.0,
296,5af40e9a149946002c07a192,0.9368747699432954,1.0,
297,4bcc89e13740b713102d6465,0.9202058512447524,1.0,8.2
298,4b7171f8f964a520fc462de3,0.9788441019285159,1.0,7.3
299,4ac518bdf964a520c5a220e3,0.9355142320648958,1.0,6.2
300,4f4fc093e4b07dc4f09da447,0.9513863974168418,1.0,7.9
301,5c5cb89275eee40039715bb0,0.9825832514059668,1.0,7.6
302,556f0fc9498e8a8ed316ada1,0.8751357043346177,1.0,
303,4c87aa9c821e9eb095cc8d89,0.9856025272457029,1.0,5.0
304,53cabdb4498eb39a55d3e078,0.9577068413622153,1.0,7.8
305,4ada437ef964a520a92021e3,0.9216269610149985,1.0,8.0
306,4ac518c7f964a52058a520e3,0.9605467312145596,1.0,7.1
307,4af9f45ff964a520891522e3,0.9864249071619273,1.0,6.3
308,4ad3c1d8f964a52029e620e3,0.9524533945886003,1.0,6.9
309,6097f9f3650d8f68b5897f18,0.9782034376878311,1.0,
310,5de3e165f3d152000788d63d,0.9596591200301927,1.0,
311,4c34dffe213c2d7f623c395d,0.8669468504945927,1.0,
312,4aec40e1f964a520b0c521e3,0.9948653673219303,2.0,8.0
313,4b3f6928f964a5207fa625e3,0.978799837853705,1.0,7.8
314,4ac518c3f964a5203ca420e3,0.9874709371403544,2.0,8.3
315,4b784f68f964a52040c42ee3,0.9861127289501027,2.0,7.9
316,4ad84d83f964a520fe1021e3,0.9405836334748231,1.0,7.2
317,4b21114bf964a5208f3624e3,0.9887406171809842,1.0,7.1
318,4ac518baf964a520d4a120e3,0.989546689280173,1.0,7.3
319,4addfc9ef964a520156721e3,0.9736558864230435,1.0,7.3
320,4ac518bcf964a5208fa220e3,0.9916201117318436,2.0,6.9
321,4ac518c5f964a520c0a420e3,0.9603813233560555,1.0,7.1
322,4d5575a648ea6ea8326fd5a3,0.830032941790412,1.0,6.8
323,4ac518bcf964a52069a220e3,0.9918926852451531,1.0,6.8
324,4f19a7b3e4b088d4a00fcc4f,0.9765307215976069,1.0,6.6
325,4acf80bcf964a52026d420e3,0.9571547052711524,1.0,6.5
326,4fac0383e4b05cb200c3fda4,0.9645398167001366,1.0,6.7
327,4b3e7ca8f964a520de9d25e3,0.9930342324376459,1.0,6.0
328,4b083cdbf964a520000723e3,0.9737747005185886,1.0,6.4
329,4aef2314f964a520f0d521e3,0.971407737360277,1.0,5.9
330,4ae9aca2f964a5209fb521e3,0.8790565694876084,2.0,6.0
331,4ad0fbbdf964a520b5db20e3,0.9794405020943896,2.0,5.9
332,618d37ec82095024932e3909,0.9422074261139404,1.0,
333,4b8d5733f964a520b0f532e3,0.5342044813881214,1.0,
334,4da98bf3cda1652a2b75abef,0.857658383848738,1.0,
335,4b817c4df964a52068a930e3,0.9334664361828525,1.0,8.5
336,4b3b5363f964a5207e7225e3,0.9628344849758411,1.0,8.1
337,4dd56b1d6365d68ffa75f789,0.9558151345860844,1.0,7.8
338,4b55f12cf964a520d1f727e3,0.9602927952064336,1.0,7.2
339,4bc22283abf49521cf06c293,0.9502774658584202,1.0,6.8
340,4ac518c4f964a5207aa420e3,0.9366418011285009,1.0,7.2
341,4ac518bcf964a52094a220e3,0.9790397957329432,1.0,6.5
342,4bf80ae5508c0f4787333e31,0.9361432478648408,1.0,5.4
343,4ad785bbf964a520bf0b21e3,0.9901361003816029,2.0,8.1
344,4adf266af964a520df7721e3,0.9889060250394882,2.0,8.3
345,4ac518d7f964a52057a820e3,0.9856491210086618,1.0,7.9
346,4b2a956af964a520ceab24e3,0.9888990359750444,1.0,7.9
347,4ad26ce6f964a52091e120e3,0.9953825580907739,2.0,7.4
348,4adcb6b2f964a520022f21e3,0.9688986632249407,,7.8
349,4ac518bef964a52020a320e3,0.9794451614706855,2.0,7.5
350,4b38d411f964a520d85025e3,0.9875781027951598,1.0,7.2
351,4ac518baf964a520d4a120e3,0.989546689280173,1.0,7.3
352,4ac518c5f964a520c0a420e3,0.9603813233560555,1.0,7.1
353,4ae216c5f964a520978a21e3,0.9782220751930146,2.0,7.0
354,4ac518bcf964a52086a220e3,0.9709953825580908,1.0,7.0
355,4b0c2752f964a520f83723e3,0.9882094482832529,1.0,7.4
356,4afb51dff964a520e41c22e3,0.9944530125197442,1.0,7.2
357,4ac518c3f964a5203ba420e3,0.9780659860871024,2.0,7.1
358,4ac518bcf964a5208fa220e3,0.9916201117318436,2.0,6.9
359,4ace44acf964a52080cf20e3,0.9782407126981982,1.0,7.1
360,4be6b69fcf200f4787c8143c,0.988957278178743,1.0,6.6
361,4ad771e0f964a5208f0a21e3,0.981693310533452,2.0,6.7
362,4d5575a648ea6ea8326fd5a3,0.830032941790412,1.0,6.8
363,4ac518c6f964a52035a520e3,0.9874849152692421,1.0,6.5
364,4acf9f24f964a52004d520e3,0.9768778451316507,1.0,6.3
365,4b7daaeff964a52075cd2fe3,0.989253148573532,1.0,6.6
366,4b59ea79f964a5209fa028e3,0.9498022094762395,2.0,6.6
367,4fac0383e4b05cb200c3fda4,0.9645398167001366,1.0,6.7
368,4ad204d6f964a520dfde20e3,0.9743291662977994,2.0,6.9
369,4b535517f964a520b79727e3,0.9864435446671108,1.0,6.5
370,4f19a7b3e4b088d4a00fcc4f,0.9765307215976069,1.0,6.6
371,4ad4bf4af964a52007e920e3,0.9828069014681695,1.0,6.7
372,4af33009f964a5208deb21e3,0.9791143457536774,2.0,6.3
373,4b6a083af964a52000c32be3,0.9611501204448772,1.0,6.5
374,4ad70cf9f964a5208b0821e3,0.9925147119806542,1.0,6.1
375,4b3cd581f964a520f68725e3,0.9846683222983771,1.0,6.1
376,4acf80bcf964a52026d420e3,0.9571547052711524,1.0,6.5
377,4bad0ecbf964a52040293be3,0.9536997777477507,1.0,6.6
378,4ace3996f964a5202fcf20e3,0.9570289021111634,1.0,6.3
379,4b50ca67f964a520b03227e3,0.9786157924900173,1.0,5.8
380,4b3fb763f964a52011ad25e3,0.984589112901347,1.0,6.2
381,4b3ba489f964a520cf7725e3,0.9959929363855354,1.0,5.9
382,4b2a77acf964a520bca924e3,0.955617111093509,1.0,5.8
383,4ad8c1c7f964a520651421e3,0.9896491955586825,1.0,6.3
384,4ac518bef964a5201fa320e3,0.9854441084516427,1.0,6.1
385,4b0ac68af964a520a42723e3,0.9804026632994908,1.0,6.1
386,4b0196b8f964a520aa4322e3,0.9690617413952968,1.0,5.8
387,4c5c830d85a1e21e60df5611,0.5555351060707013,1.0,
388,4cc5c83c914137045f9dcb55,0.7962058698822576,1.0,
389,4ac518c3f964a5203aa420e3,0.9791399723233049,1.0,5.9
390,5e3f17362598080008bef026,0.9782570205152338,1.0,
391,4c0fbb3cc6cf76b0c1bf8251,0.9805773899105865,1.0,5.9
392,58cfb4e315fb433bd09275c4,0.11354900033081572,1.0,
393,4ad8a741f964a5204c1321e3,0.9218040173142423,1.0,5.4
394,4c13a64a82a3c9b680c4fbf8,0.19924191947665884,1.0,
395,4cd9a1305e1b721e594b40d9,0.5345772314917925,1.0,
396,4dc5b57fae608779d142e67e,0.8932676671900699,1.0,
397,5d8cf68f2a74600007c6f72f,0.9276142595552159,1.0,
398,4ac518bbf964a52032a220e3,0.9714706389402714,2.0,5.3
399,4aded2f9f964a520c57621e3,0.9501353548813956,2.0,5.2
