,fsq_id,categories,geocodes,location,name
758,4d8b427c76e1236a16c62a43,"[{'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13031, 'name': 'Burger Joint', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/burger_', 'suffix': '.png'}}]","{'main': {'latitude': 51.44404, 'longitude': -0.345864}, 'roof': {'latitude': 51.44404, 'longitude': -0.345864}}","{'address': '15 Staines Rd', 'admin_region': 'England', 'country': 'GB', 'cross_street': '', 'formatted_address': '15 Staines Rd, Twickenham, Greater London, TW2 5BG', 'locality': 'Twickenham', 'neighborhood': ['Twickenham'], 'post_town': 'Twickenham', 'postcode': 'TW2 5BG', 'region': 'Greater London'}",The Sussex Arms
759,4ad640b8f964a520150621e3,"[{'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}]","{'main': {'latitude': 51.467014, 'longitude': -0.369367}, 'roof': {'latitude': 51.467014, 'longitude': -0.369367}}","{'address': '84-86 Staines Rd', 'admin_region': 'England', 'country': 'GB', 'formatted_address': '84-86 Staines Rd, Hounslow, Greater London, TW3 3LF', 'locality': 'Hounslow', 'neighborhood': ['Hounslow'], 'post_town': 'Hounslow', 'postcode': 'TW3 3LF', 'region': 'Greater London'}",Moon Under Water
760,4b7477fef964a5206ede2de3,"[{'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]","{'main': {'latitude': 51.456519, 'longitude': -0.323052}, 'roof': {'latitude': 51.456519, 'longitude': -0.323052}}","{'address': '28 Winchester Rd', 'admin_region': 'England', 'country': 'GB', 'cross_street': ""St Margaret's Grove"", 'formatted_address': ""28 Winchester Rd (St Margaret's Grove), Twickenham, Greater London, TW1 1LF"", 'locality': 'Twickenham', 'neighborhood': ['Twickenham'], 'post_town': 'Twickenham', 'postcode': 'TW1 1LF', 'region': 'Greater London'}",The Turks Head
761,4b47a16ef964a5202e3826e3,"[{'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]","{'main': {'latitude': 51.453089, 'longitude': -0.358166}, 'roof': {'latitude': 51.453089, 'longitude': -0.358166}}","{'address': '123 Nelson Rd', 'admin_region': 'England', 'country': 'GB', 'formatted_address': '123 Nelson Rd, Whitton, Greater London, TW2 7BB', 'locality': 'Whitton', 'neighborhood': ['Twickenham'], 'post_town': 'Twickenham', 'postcode': 'TW2 7BB', 'region': 'Greater London'}",The Admiral Nelson
762,4afad23cf964a520d21822e3,"[{'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]","{'main': {'latitude': 51.471303, 'longitude': -0.320904}, 'roof': {'latitude': 51.471303, 'longitude': -0.320904}}","{'address': '62 Church St', 'admin_region': 'England', 'country': 'GB', 'formatted_address': '62 Church St, Isleworth, Greater London, TW7 6BG', 'locality': 'Isleworth', 'post_town': 'Isleworth', 'postcode': 'TW7 6BG', 'region': 'Greater London'}",The London Apprentice
763,4c6b01609669e21ee20caa51,"[{'id': 13006, 'name': 'Beer Bar', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]","{'main': {'latitude': 51.467222, 'longitude': -0.339299}, 'roof': {'latitude': 51.467222, 'longitude': -0.339299}}","{'address': '128 Worton Rd', 'admin_region': 'England', 'country': 'GB', 'formatted_address': '128 Worton Rd, Isleworth, Greater London, TW7 6EP', 'locality': 'Isleworth', 'neighborhood': ['Isleworth'], 'post_town': 'Isleworth', 'postcode': 'TW7 6EP', 'region': 'Greater London'}",The Royal Oak
764,4bdc8b8cfed22d7f80ab58c9,"[{'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]","{'main': {'latitude': 51.475867, 'longitude': -0.331885}, 'roof': {'latitude': 51.475867, 'longitude': -0.331885}}","{'address': '407 London Rd', 'admin_region': 'England', 'country': 'GB', 'cross_street': '', 'formatted_address': '407 London Rd, Isleworth, Greater London, TW7 5AQ', 'locality': 'Isleworth', 'neighborhood': ['Isleworth'], 'post_town': 'Isleworth', 'postcode': 'TW7 5AQ', 'region': 'Greater London'}",The Rising Sun
765,4b1bb356f964a520bafc23e3,"[{'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}]","{'main': {'latitude': 51.46053, 'longitude': -0.323012}, 'roof': {'latitude': 51.46053, 'longitude': -0.323012}}","{'address': '263 St Margarets Rd', 'admin_region': 'England', 'country': 'GB', 'formatted_address': '263 St Margarets Rd, Twickenham, TW1 1NJ', 'locality': 'Twickenham', 'neighborhood': ['Twickenham'], 'post_town': 'Twickenham', 'postcode': 'TW1 1NJ'}",Ailsa Tavern
766,4bd3338477b29c7479319082,"[{'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}, {'id': 13065, 'name': 'Restaurant', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]","{'main': {'latitude': 51.494919, 'longitude': -0.365912}, 'roof': {'latitude': 51.494919, 'longitude': -0.365912}}","{'address': 'Tentelow Lane', 'admin_region': 'England', 'country': 'GB', 'cross_street': '', 'formatted_address': 'Tentelow Lane, Norwood Green, Greater London, UB2 4LG', 'locality': 'Norwood Green', 'neighborhood': ['Southall'], 'post_town': 'Southall', 'postcode': 'UB2 4LG', 'region': 'Greater London'}",The Plough Inn
767,552fdce0498eca93a5e1b9cc,"[{'id': 13018, 'name': 'Pub', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/nightlife/pub_', 'suffix': '.png'}}]","{'main': {'latitude': 51.466617, 'longitude': -0.363013}, 'roof': {'latitude': 51.466617, 'longitude': -0.363013}}","{'country': 'GB', 'cross_street': '', 'formatted_address': '', 'postcode': ''}",The Sun Hounslow
